datetime,open,high,low,close,volume
2021-05-15 00:00:00,40.4548,42.4117,36.5363,36.537,1044297.039081
2021-05-16 00:00:00,36.6282,39.4295,34.5,36.6235,813942.039133
2021-05-17 00:00:00,36.619,36.619,31.7502,33.2527,1488426.359703
2021-05-18 00:00:00,33.2895,36.654,33.0008,35.0301,1114966.47047
2021-05-19 00:00:00,35.0105,35.5409,16.5,23.352,4243457.208445
2021-05-20 00:00:00,23.3723,28.5736,20.1,26.4352,2698211.344272
2021-05-21 00:00:00,26.3884,28.0873,18.86,21.9855,2706133.127336
2021-05-22 00:00:00,21.9637,22.4266,18.4106,20.3746,2412690.69471
2021-05-23 00:00:00,20.3776,21.3068,13.0117,16.7319,4847579.02718
2021-05-24 00:00:00,16.7428,25.2228,16.4625,24.707,4567049.146445
2021-05-25 00:00:00,24.7155,26.7533,21.5607,25.145,3415196.018283
2021-05-26 00:00:00,25.1494,29.4512,24.5726,29.44,3132767.219141
2021-05-27 00:00:00,29.44,30.0,26.1591,28.5568,2084240.674209
2021-05-28 00:00:00,28.5568,29.4249,24.9181,25.867,2895809.611731
2021-05-29 00:00:00,25.8827,27.5314,21.829,23.1772,2605699.940368
2021-05-30 00:00:00,23.1964,26.5893,21.7127,25.7134,1640476.793856
2021-05-31 00:00:00,25.6849,28.453,23.4793,28.2615,2629129.949375
2021-06-01 00:00:00,28.2458,29.8128,25.9626,27.404,2376004.412947
2021-06-02 00:00:00,27.4154,28.79,26.3351,27.6067,781304.286441
2021-06-03 00:00:00,27.6078,29.3864,26.9,28.681,841521.618415
2021-06-04 00:00:00,28.6788,28.6881,25.0136,26.4231,1394458.106259
2021-06-05 00:00:00,26.4237,27.6848,25.1635,25.641,1039225.58247
2021-06-06 00:00:00,25.641,26.4747,25.3724,25.8726,354053.152941
2021-06-07 00:00:00,25.8726,27.3445,23.9602,24.2865,731938.377967
2021-06-08 00:00:00,24.249,24.6401,20.7086,23.424,1462527.388017
2021-06-09 00:00:00,23.424,25.2358,22.2187,25.1168,1013585.467187
2021-06-10 00:00:00,25.1167,25.2706,23.0837,23.5774,416525.29918
2021-06-11 00:00:00,23.5818,23.8608,21.308,21.8289,482267.842634
2021-06-12 00:00:00,21.8225,21.9657,20.2591,21.2774,577419.256469
2021-06-13 00:00:00,21.3132,23.6111,20.464,23.2702,663330.308926
2021-06-14 00:00:00,23.2623,24.199,22.5138,24.1616,608126.544985
2021-06-15 00:00:00,24.1629,24.6802,23.1385,23.4157,361857.230083
2021-06-16 00:00:00,23.4158,23.5418,21.6433,21.8091,495526.773392
2021-06-17 00:00:00,21.8008,22.9356,21.42,22.1783,335581.972301
